origins,destinations,path,free_flow_time
16,14,101594836#1 101594812#3 101594812#0 101594843 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 -1197063689 -42762428#4 -42762428#3 -42762428#0 -697042776#1 42762429 1323419246 -416373452 -101418584#4 -101418584#3 -101418584#2 -101418584#1,2.199609390192362
16,14,101594836#1 101594812#3 101594812#0 101594843 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 -1197063689 -42762428#4 -42762428#3 -42762428#0 -697042776#1 42762429 1323419246 -100525445 100525445 -416373452 -101418584#4 -101418584#3 -101418584#2 -101418584#1,2.510293663901846
16,14,101594836#1 101594812#3 101594812#0 101594843 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994 120511930 -42762428#0 -697042776#1 42762429 -120511142#2 120511142#2 1323419246 -416373452 -101418584#4 -101418584#3 -101418584#2 -101418584#1,2.603971134890241
17,4,659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 -71324342 71223791#0 71223791#1 101411570 282689981#1 352797377 -352797377,2.4473470165604034
17,4,659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 687927789#0 -71324342 71223791#0 416376586 463830226#1 101411570 282689981#1 352797377 -352797377,2.491782501337468
17,4,659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 697042776#0 697042776#2 42762428#1 1164653913 463830226#0 463830226#1 101411570 282689981#1 352797377 -352797377,2.6735105273210795
17,4,659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 120511930 42762428#1 1164653913 463830226#0 463830226#1 101411570 282689981#1 352797377 -352797377,3.1092249426768546
17,12,659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,1.6394101196994277
17,12,659281081#1 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,1.5733635714905116
17,12,659281081#1 100525445 -416373452 416373452 -100525445 526438862#0 526438862#1 526438862#2 1200809292 868087112 526439431#0 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,2.021724831041128
17,12,659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 -101601832#2 101601832#2 659278038#3 100475365#0 100475365#1,1.9558488046046352
17,15,659281081#1 100525445 184568063 76867740 1323419243 120511145 47374680#0 101749458#0 101749458#1 -101749449#1 101746514 -101746498#2,2.141978519269479
17,15,659281081#1 100525445 184568063 76867740 1323419243 120511145 47374680#0 47374680#1 101415865#0 -101749449#1 101746514 -101746498#2,2.9253631186095745
17,15,659281081#1 100525445 184568063 1323419245 16648700 1323419243 120511145 47374680#0 101749458#0 101749458#1 -101749449#1 101746514 -101746498#2,2.1087852419585547
17,15,659281081#1 100525445 184568063 1323419245 16648700 1323419243 120511145 47374680#0 47374680#1 101415865#0 -101749449#1 101746514 -101746498#2,2.8921698412986503
18,2,-297823021 297823023#1 297823019#3 297823019#4 297823017 372606529#1 372606529#2 372606529#3 372606529#4 372606529#5 372606529#6 372606529#7 372606529#8 1164659929 120512822 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 -416373452 416373452,3.0089663367146717
18,2,-297823021 -297823018 -297823020#1 1047412912#1 -659283000#11 -659283000#10 -659283000#8 -659283000#7 -659283000#6 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 -416373452 416373452,2.7893549788525918
18,2,-297823021 -297823018 -297823020#1 1047412912#1 -659283000#11 -659283000#10 -659283000#8 101594822 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 -416373452 416373452,2.8600676555719473
18,2,-297823021 -297823018 -297823020#1 1047412912#1 -659283000#11 -659283000#10 -659283000#8 101594822 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 -1197063689 -42762428#4 -42762428#3 -42762428#0 -697042776#1 42762429 1323419246 -416373452 416373452,2.572472617556741
18,9,-297823021 297823023#1 297823019#3 297823019#4 297823017 372606529#1 372606529#2 372606529#3 372606529#4 372606529#5 -372606529#5 -372606529#4,1.312665066026411
18,9,-297823021 297823021 297823022#1 297823018 297823023#1 297823019#3 297823019#4 297823017 372606529#1 372606529#2 372606529#3 372606529#4 372606529#5 -372606529#5 -372606529#4,2.1306322529011608
18,9,-297823021 297823023#1 297823019#3 297823019#4 297823017 372606529#1 372606529#2 372606529#3 -101611599 101611599 372606529#4 372606529#5 -372606529#5 -372606529#4,1.4592213415243713
18,9,-297823021 297823023#1 297823019#3 297823019#4 297823017 372606529#1 101594836#0 -101594836#0 372606529#2 372606529#3 372606529#4 372606529#5 -372606529#5 -372606529#4,1.4593637454981996
18,12,-297823021 297823023#1 297823019#3 297823019#4 297823017 -372606529#0 -101607965 101607964#1 101607969#0 101607969#1 -100468681#3 -101600741#4 101601553#0 101601553#1 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,2.874740608986576
18,12,-297823021 297823023#1 297823019#3 297823019#4 297823017 -372606529#0 -101607965 101607964#1 101607969#0 101607969#1 100468681#4 100468681#5 100468681#6 100525438#0 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,2.624982548815063
18,12,-297823021 297823023#1 297823019#3 297823019#4 297823017 -372606529#0 -101607965 101607964#1 101607969#0 101607969#1 -100468681#3 -101600741#4 -101601561 101601561 101601553#0 101601553#1 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,3.086223690340068
18,12,-297823021 297823023#1 297823019#3 297823019#4 297823017 -372606529#0 -101607965 101607964#1 101607969#0 101607969#1 100468681#4 100468681#5 100468681#6 100525438#0 100525438#1 100525438#2 659278038#0 659278038#1 101604503 -101604503 659278038#2 659278038#3 100475365#0 100475365#1,2.670074941423654
18,16,-297823021 297823023#1 297823019#3 297823019#4 297823017 372606529#1 372606529#2 372606529#3 372606529#4 372606529#5 372606529#6 372606529#7 372606529#8 1164659929 120512822 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -101765339#6 416382004 101754276#1 -101754276#1,4.965341327315664
18,16,-297823021 -297823018 -297823020#1 1047412912#1 -659283000#11 -659283000#10 -659283000#8 101594822 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -101765339#6 416382004 101754276#1 -101754276#1,4.8164426461729395
18,16,-297823021 -297823018 -297823020#1 1047412912#1 -659283000#11 -659283000#10 -659283000#8 -659283000#7 -659283000#6 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 1164653914 -619184994 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -101765339#6 416382004 101754276#1 -101754276#1,4.745729969453583
18,16,-297823021 -297823018 -297823020#1 1047412912#1 -659283000#11 -659283000#10 -659283000#8 101594822 101594815#0 -659283000#5 -659283000#3 -659283000#2 -659283000#1 -659283000#0 -282479127#2 -1197063689 -42762428#4 -42762428#3 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -173532317#2 -173532317#1 -101765339#6 416382004 101754276#1 -101754276#1,4.528847608157733
19,17,-282689985#1 282689985#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 -101609498#4 -101609498#3 -101609498#2 -101609498#1 -101608959,4.255385048187742
19,17,-282689985#1 282689985#1 162276533#0 162276533#1 162276533#2 -1323419243 -16648700 42762427 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 -101609498#4 -101609498#3 -101609498#2 -101609498#1 -101608959,4.334238994373848
19,17,-282689985#1 282689985#1 162276533#0 162276533#1 100488715#0 100488715#1 100488715#2 100488715#3 101418592 101418584#2 101418584#3 101418584#4 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -120512823#1 -120512823#0 -101609498#5 336863927#0 336863927#1 336863927#2 336863927#3 101609498#0 -101608959,4.681415460352608
19,17,-282689985#1 282689985#1 162276533#0 162276533#1 162276533#2 -1323419243 -16648700 42762427 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659928 -372606529#8 -372606529#7 -372606529#6 -372606529#5 -372606529#4 -372606529#3 -372606529#2 -372606529#1 -372606529#0 -101607965 101607964#1 101607969#0 101607966#0 -101608828 -101609498#2 -101609498#1 -101608959,4.422944887098108
20,18,526438862#2 1200809292 868087112 526439431#0 526439431#1 42762429 1323419246 184568063 76867740 1323419243 -1323419243,1.8169067627050821
20,18,526438862#2 101418589 625955757 71324347#2 71324347#3 71324347#4 71324347#5 47374666 -42762427 16648700 1323419243 -1323419243,1.895889470896272
20,18,526438862#2 1200809292 868087112 526439431#0 526439431#1 42762429 1323419246 184568063 1323419245 16648700 1323419243 -1323419243,1.7837134853941576
20,18,526438862#2 1200809292 868087112 526439431#0 526439431#1 697042776#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 -1323419243,1.825810324129652
20,48,526438862#2 1200809292 868087112 526439431#0 526439431#1 623959719 619185406 619184994 1164659927#1 1164659928 1164659929 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1,2.2933511345502917
20,48,526438862#2 1200809292 868087112 526439431#0 526439431#1 623959719 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 -100468681#6 -100468681#5 -100468681#4 -100468681#3 -100468681#2 -100468681#1,1.795374017137452
20,48,526438862#2 1200809292 868087112 526439431#0 526439431#1 623959719 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1,2.2820266047383666
20,48,526438862#2 1200809292 868087112 526439431#0 526439431#1 623959719 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1,2.1373901756526945
21,15,71324347#0 71324347#1 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 47374680#4 47374680#5 101746498#0 101746498#1 101746498#2 -101746498#2,2.706737946977352
21,15,71324347#0 71324347#1 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 -47374680#3 -47374680#2 101415865#0 -101749449#1 101746514 -101746498#2,2.8455075801005796
21,15,71324347#0 71324347#1 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 -47374680#3 -47374680#2 101415865#0 -101415865#0 -47374680#1 101749458#0 101749458#1 -101749449#1 101746514 -101746498#2,3.8863126566308317
21,15,71324347#0 71324347#1 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 -47374680#3 47374680#3 47374680#4 47374680#5 101746498#0 101746498#1 101746498#2 -101746498#2,2.751876002199441
21,39,71324347#0 71324347#1 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 47374680#4 47374664 -47374664,2.194393009002162
21,39,71324347#0 71324347#1 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 -47374680#3 47374680#3 47374680#4 47374664 -47374664,2.2395310642242507
21,39,71324347#0 71324347#1 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 47374680#4 47374680#5 -47374680#5 47374664 -47374664,2.5343890074015216
21,39,71324347#0 -120511302 120511302 71324347#1 71324347#2 71324347#3 71324347#4 71324347#5 -47374665#1 47374680#4 47374664 -47374664,2.5352802991700276
22,19,297823019#4 297823017 372606529#1 372606529#2 372606529#3 372606529#4 372606529#5 372606529#6 372606529#7 372606529#8 1164659929 120512822 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -101786553#2 -101786553#1 -101787498,4.30902965937995
22,19,297823019#4 297823017 372606529#1 372606529#2 372606529#3 372606529#4 372606529#5 372606529#6 372606529#7 372606529#8 1164659929 120512822 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 1323419245 16648700 1323419243 120511145 283490977#1 -173532317#3 -101786553#2 -101786553#1 -101787498,4.275836382069027
22,19,297823019#4 297823017 372606529#1 372606529#2 372606529#3 372606529#4 372606529#5 -101611600 101611600 372606529#6 372606529#7 372606529#8 1164659929 120512822 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -101786553#2 -101786553#1 -101787498,4.487263400680647
22,19,297823019#4 297823017 372606529#1 372606529#2 -101611601 101611601 372606529#3 372606529#4 372606529#5 372606529#6 372606529#7 372606529#8 1164659929 120512822 282479125#0 282479125#1 120511930 -42762428#0 -697042776#1 42762429 1323419246 184568063 76867740 1323419243 120511145 283490977#1 -173532317#3 -101786553#2 -101786553#1 -101787498,4.379943986233802
23,5,-47374665#1 47374665#0 47374666 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 -100468681#6 -100468681#5 -100468681#4 -100468681#3 -100468681#2 -100468681#1 -100468681#0,4.784956636134262
23,5,-47374665#1 47374665#0 47374666 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,5.271609223735177
23,5,-47374665#1 47374680#4 -47374680#4 47374665#0 47374666 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 619185406 619184994 1164659927#1 1164659926 120512822 -133906979 -133906980 -282479126 -100468681#8 -100468681#7 100525438#0 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,5.338756082478675
23,5,-47374665#1 47374665#0 47374666 659281081#0 659281081#1 100525445 -416373452 101418587 464265154 120511142#1 75421017 -282689984#1 -282689984#0 -134065887 100475363 282479151#1 100475362 -659278038#3 -659278038#2 -659278038#1 -659278038#0 -100525438#2 -100525438#1 -101601553#1 -101601553#0 101600741#4 -100468681#2 -100468681#1 -100468681#0,5.126972794649504
24,12,-297823024 297823024 297823019#4 297823017 -372606529#0 -101607965 101607964#1 101607969#0 101607969#1 100468681#4 100468681#5 100468681#6 100525438#0 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,2.9824455340091403
24,12,-297823024 297823024 297823019#4 297823017 -372606529#0 -101607965 101607964#1 101607969#0 101607969#1 -100468681#3 -101600741#4 101601553#0 101601553#1 100525438#1 100525438#2 659278038#0 659278038#1 659278038#2 659278038#3 100475365#0 100475365#1,3.2322035941806533
24,12,-297823024 297823024 297823019#4 297823017 -372606529#0 -101607965 101607964#1 101607969#0 101607969#1 100468681#4 100468681#5 100468681#6 100525438#0 100525438#1 100525438#2 659278038#0 -659278038#0 -100525438#2 -100525438#1 -101601553#1 101601553#1 -100525438#0 100468681#7 100468681#8 120511932#0 120511932#1 120511932#2 -101604499 100475363 282479151#1 100475362 -659278038#3 659278038#3 100475365#0 100475365#1,5.218904912576982
